entry, positiv, negativ, pstv, affil, ngtv, hostile, strong, power, weak, submit, active, passive, pleasur, pain, feel, arousal, emot, virtue, vice, ovrst, undrst, academ, doctrin, econ@, exch, econ, exprsv, legal, milit, polit@, polit, relig, role, coll, work, ritual, socrel, race, kin@, male, female, nonadlt, hu, ani, place, social, region, route, aquatic, land, sky, object, tool, food, vehicle, bldgpt, comnobj, natobj, bodypt, comform, com, say, need, goal, try, means, persist, complet, fail, natrpro, begin, vary, increas, decreas, finish, stay, rise, exert, fetch, travel, fall, think, know, causal, ought, perceiv, compare, eval@, eval, solve, abs@, abs, quality, quan, numb, ord, card, freq, dist, time@, time, space, pos, dim, rel, color, self, our, you, name, yes, no, negate, intrj, iav, dav, sv, ipadj, indadj, powgain, powloss, powends, powaren, powcon, powcoop, powaupt, powpt, powdoct, powauth, powoth, powtot, rcethic, rcrelig, rcgain, rcloss, rcends, rctot, rspgain, rsploss, rspoth, rsptot, affgain, affloss, affpt, affoth, afftot, wltpt, wlttran, wltoth, wlttot, wlbgain, wlbloss, wlbphys, wlbpsyc, wlbpt, wlbtot, enlgain, enlloss, enlends, enlpt, enloth, enltot, sklasth, sklpt, skloth, skltot, trngain, trnloss, tranlw, meanslw, endslw, arenalw, ptlw, nation, anomie, negaff, posaff, surelw, if, notlw, timespc, formlw, 
mt0000502143, 10, 58, 9, 8, 58, 14, 54, 5, 16, 1, 22, 24, 0, 40, 0, 2, 13, 4, 5, 25, 12, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 4, 7, 0, 3, 1, 13, 0, 4, 4, 2, 2, 8, 0, 3, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 7, 2, 0, 0, 1, 0, 0, 2, 2, 0, 4, 0, 3, 0, 0, 5, 1, 1, 1, 0, 2, 0, 0, 2, 7, 0, 5, 0, 0, 0, 4, 2, 13, 2, 12, 2, 2, 0, 8, 0, 21, 11, 19, 1, 1, 1, 0, 1, 5, 5, 0, 0, 1, 1, 1, 33, 10, 5, 0, 2, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 5, 9, 1, 0, 0, 0, 4, 5, 0, 0, 1, 1, 0, 0, 4, 0, 4, 0, 0, 1, 1, 1, 21, 4, 30, 0, 56, 6, 0, 0, 0, 5, 11, 0, 0, 0, 0, 0, 0, 8, 0, 14, 1, 2, 0, 0, 2, 1, 6, 2, 1, 19, 3, 
mt0000515256, 46, 24, 46, 24, 24, 6, 14, 5, 13, 16, 40, 59, 0, 9, 0, 9, 5, 21, 9, 34, 15, 0, 0, 6, 0, 3, 0, 8, 0, 0, 2, 0, 0, 0, 12, 2, 34, 0, 0, 0, 0, 0, 0, 0, 6, 3, 0, 3, 0, 0, 0, 8, 5, 0, 0, 3, 0, 0, 0, 19, 5, 2, 4, 0, 0, 11, 0, 3, 0, 9, 0, 9, 0, 0, 3, 0, 3, 6, 0, 8, 0, 0, 9, 5, 0, 4, 3, 0, 12, 27, 0, 3, 9, 15, 0, 0, 0, 3, 0, 19, 3, 24, 0, 0, 12, 0, 15, 3, 14, 0, 0, 0, 0, 7, 76, 20, 33, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 9, 6, 0, 10, 0, 0, 16, 0, 0, 3, 3, 9, 0, 0, 6, 15, 0, 0, 0, 0, 2, 6, 12, 3, 0, 23, 6, 0, 0, 0, 31, 37, 0, 0, 0, 0, 0, 3, 21, 0, 7, 0, 0, 0, 3, 6, 6, 19, 2, 0, 30, 8, 
mt0000518591, 49, 26, 49, 39, 24, 25, 55, 20, 13, 6, 73, 50, 9, 0, 0, 0, 15, 20, 10, 36, 13, 2, 1, 14, 0, 6, 3, 8, 1, 2, 3, 0, 14, 0, 5, 0, 54, 0, 0, 0, 0, 6, 14, 0, 13, 8, 0, 3, 0, 0, 2, 4, 3, 0, 0, 0, 1, 0, 0, 26, 14, 1, 5, 1, 6, 11, 2, 5, 6, 3, 0, 4, 0, 0, 2, 2, 0, 4, 4, 31, 0, 0, 25, 2, 5, 3, 0, 0, 7, 39, 0, 10, 7, 21, 2, 0, 2, 30, 0, 91, 10, 33, 6, 12, 4, 0, 23, 0, 31, 0, 0, 0, 0, 20, 113, 36, 38, 0, 0, 4, 4, 2, 0, 2, 2, 0, 0, 0, 0, 1, 15, 9, 0, 0, 0, 1, 10, 2, 0, 4, 6, 12, 0, 0, 13, 25, 0, 0, 7, 7, 0, 0, 0, 0, 12, 12, 5, 0, 1, 0, 50, 56, 0, 0, 3, 3, 3, 6, 12, 0, 14, 0, 0, 0, 0, 0, 0, 18, 5, 0, 15, 15, 
mt0000526302, 43, 16, 36, 22, 16, 12, 63, 17, 22, 21, 53, 24, 0, 6, 0, 1, 4, 23, 4, 31, 28, 0, 2, 4, 8, 5, 6, 4, 0, 5, 11, 0, 3, 1, 2, 0, 27, 0, 0, 0, 0, 0, 4, 0, 1, 0, 0, 0, 0, 1, 0, 6, 0, 0, 0, 0, 2, 4, 2, 18, 11, 2, 12, 2, 2, 11, 4, 1, 1, 3, 0, 0, 0, 0, 1, 3, 0, 0, 2, 3, 0, 0, 14, 6, 0, 10, 0, 0, 1, 24, 9, 13, 8, 26, 0, 0, 0, 6, 0, 34, 5, 13, 0, 6, 10, 0, 10, 9, 8, 0, 2, 2, 12, 5, 59, 18, 33, 0, 0, 10, 1, 0, 0, 1, 0, 0, 1, 5, 0, 13, 31, 11, 0, 0, 0, 0, 11, 0, 0, 2, 2, 0, 0, 0, 0, 0, 1, 8, 2, 11, 0, 4, 0, 2, 0, 6, 2, 0, 0, 0, 14, 16, 0, 0, 0, 0, 1, 4, 8, 3, 4, 0, 2, 0, 0, 0, 1, 22, 10, 14, 18, 7, 
mt0000526867, 41, 23, 41, 33, 23, 5, 42, 18, 33, 3, 68, 34, 0, 1, 0, 17, 10, 15, 23, 52, 31, 1, 0, 2, 0, 0, 1, 8, 0, 2, 0, 2, 1, 1, 3, 2, 17, 0, 0, 0, 0, 0, 2, 0, 3, 2, 0, 1, 0, 0, 0, 10, 6, 0, 0, 2, 1, 1, 10, 25, 5, 0, 4, 0, 6, 19, 2, 0, 6, 2, 2, 4, 2, 0, 3, 1, 0, 3, 8, 20, 2, 0, 4, 6, 0, 1, 0, 0, 3, 4, 2, 2, 0, 49, 0, 0, 0, 6, 0, 15, 0, 35, 0, 11, 27, 0, 1, 0, 22, 0, 0, 0, 8, 2, 70, 21, 10, 0, 0, 4, 2, 0, 0, 0, 2, 1, 0, 0, 0, 0, 9, 8, 0, 0, 0, 2, 10, 1, 0, 1, 2, 9, 11, 0, 4, 24, 0, 0, 0, 0, 0, 4, 1, 1, 0, 6, 2, 0, 2, 0, 11, 15, 0, 0, 5, 5, 0, 0, 6, 0, 7, 0, 0, 0, 0, 1, 7, 38, 2, 8, 23, 2, 
mt0000530706, 19, 6, 19, 5, 7, 4, 11, 7, 7, 1, 134, 18, 0, 0, 0, 0, 1, 13, 2, 15, 9, 0, 0, 3, 0, 0, 0, 0, 0, 4, 53, 0, 14, 2, 0, 0, 9, 0, 0, 12, 0, 12, 16, 0, 102, 51, 0, 0, 0, 51, 0, 12, 6, 0, 4, 0, 0, 2, 0, 5, 3, 0, 2, 0, 5, 0, 0, 0, 2, 0, 0, 0, 2, 0, 2, 0, 6, 0, 0, 67, 0, 0, 6, 3, 1, 6, 0, 0, 1, 7, 0, 4, 0, 11, 0, 0, 0, 4, 0, 22, 4, 11, 0, 3, 0, 0, 2, 4, 0, 0, 0, 1, 0, 8, 41, 62, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 156, 156, 1, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 1, 1, 0, 0, 18, 0, 0, 18, 0, 0, 0, 0, 8, 8, 0, 0, 0, 0, 0, 0, 10, 0, 2, 0, 0, 0, 0, 2, 6, 0, 8, 0, 17, 2, 
mt0000552259, 38, 7, 37, 53, 6, 3, 15, 4, 21, 2, 18, 42, 24, 2, 0, 2, 25, 1, 2, 18, 23, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 30, 0, 0, 0, 3, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 0, 0, 0, 2, 1, 1, 1, 0, 4, 1, 0, 2, 1, 1, 2, 4, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 4, 0, 1, 0, 24, 2, 0, 2, 1, 0, 4, 1, 1, 0, 0, 4, 0, 13, 0, 0, 0, 1, 1, 15, 3, 14, 8, 33, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 5, 0, 0, 0, 0, 5, 1, 1, 0, 2, 33, 0, 0, 16, 49, 0, 0, 0, 0, 0, 1, 6, 2, 0, 9, 1, 0, 0, 0, 1, 2, 0, 0, 0, 0, 4, 0, 0, 0, 0, 2, 1, 0, 2, 0, 0, 26, 0, 16, 5, 2, 
mt0000553622, 8, 29, 8, 9, 27, 16, 22, 2, 9, 5, 34, 22, 0, 2, 0, 6, 5, 3, 8, 14, 1, 0, 1, 6, 5, 1, 0, 0, 4, 0, 2, 3, 0, 0, 10, 0, 14, 0, 0, 0, 0, 0, 0, 0, 6, 2, 2, 0, 0, 0, 2, 4, 2, 2, 0, 0, 0, 0, 3, 5, 1, 0, 4, 0, 1, 2, 1, 1, 1, 10, 0, 6, 0, 1, 5, 0, 1, 4, 2, 3, 2, 0, 5, 1, 0, 2, 0, 0, 3, 1, 2, 2, 3, 11, 0, 0, 0, 0, 0, 8, 0, 14, 0, 0, 1, 0, 11, 0, 0, 0, 1, 0, 0, 1, 42, 19, 4, 0, 2, 2, 1, 0, 0, 8, 5, 0, 0, 0, 0, 0, 16, 0, 2, 0, 0, 0, 2, 0, 0, 3, 3, 5, 0, 0, 0, 5, 0, 3, 0, 3, 0, 2, 4, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 6, 2, 1, 8, 0, 0, 0, 0, 3, 1, 6, 0, 0, 14, 2, 
mt0000564376, 38, 14, 38, 35, 16, 4, 26, 18, 8, 2, 35, 38, 9, 3, 0, 10, 15, 10, 4, 17, 16, 1, 0, 2, 0, 2, 1, 1, 0, 2, 5, 0, 13, 1, 5, 0, 22, 0, 3, 6, 6, 1, 14, 0, 4, 4, 0, 0, 0, 0, 0, 3, 0, 1, 0, 0, 0, 2, 4, 9, 6, 3, 3, 2, 0, 2, 3, 4, 6, 0, 0, 9, 0, 1, 1, 0, 4, 4, 0, 9, 0, 0, 4, 5, 0, 0, 1, 0, 7, 14, 2, 3, 4, 17, 5, 0, 5, 11, 0, 20, 1, 2, 0, 0, 2, 0, 27, 0, 31, 1, 0, 2, 8, 2, 52, 12, 32, 0, 0, 8, 4, 0, 0, 0, 0, 0, 0, 0, 1, 10, 23, 2, 0, 0, 0, 0, 2, 0, 0, 3, 3, 14, 0, 3, 12, 29, 0, 0, 0, 0, 0, 1, 1, 3, 3, 8, 5, 0, 2, 0, 12, 19, 0, 0, 0, 0, 0, 1, 2, 0, 5, 0, 6, 0, 0, 5, 3, 4, 4, 8, 18, 7, 
mt0000566230, 43, 17, 49, 15, 18, 12, 52, 16, 13, 4, 36, 28, 3, 2, 0, 2, 5, 34, 10, 42, 30, 3, 4, 3, 0, 3, 1, 12, 0, 4, 9, 6, 15, 0, 11, 1, 18, 2, 1, 6, 3, 0, 15, 0, 5, 4, 0, 0, 0, 1, 0, 15, 11, 0, 0, 0, 0, 4, 0, 21, 11, 3, 2, 1, 4, 11, 1, 0, 0, 5, 3, 1, 0, 0, 5, 0, 4, 1, 2, 2, 0, 0, 15, 4, 0, 23, 5, 0, 5, 17, 7, 10, 6, 54, 4, 1, 3, 5, 0, 12, 3, 31, 1, 0, 6, 6, 8, 0, 37, 2, 8, 5, 20, 18, 68, 23, 36, 0, 0, 0, 0, 2, 0, 0, 0, 2, 2, 0, 0, 7, 13, 16, 3, 5, 0, 2, 26, 0, 1, 3, 4, 4, 0, 5, 2, 11, 0, 0, 3, 3, 0, 3, 11, 0, 0, 14, 6, 0, 0, 0, 20, 26, 0, 0, 1, 1, 1, 0, 10, 0, 1, 1, 5, 0, 0, 2, 8, 19, 15, 24, 39, 10, 
mt0000567692, 13, 38, 13, 8, 38, 11, 76, 13, 19, 0, 49, 26, 0, 20, 0, 0, 13, 16, 7, 63, 6, 0, 0, 1, 1, 3, 0, 0, 0, 0, 3, 0, 1, 0, 5, 8, 10, 0, 0, 0, 0, 0, 1, 1, 4, 0, 0, 0, 0, 0, 4, 6, 3, 0, 0, 3, 0, 0, 2, 4, 1, 0, 5, 0, 1, 2, 5, 7, 2, 5, 4, 4, 0, 0, 6, 1, 2, 6, 1, 4, 3, 0, 12, 18, 1, 0, 1, 1, 6, 5, 0, 1, 7, 21, 2, 2, 0, 0, 0, 17, 1, 24, 1, 0, 5, 0, 8, 0, 15, 4, 18, 0, 0, 17, 43, 11, 14, 0, 1, 3, 3, 0, 0, 3, 0, 0, 0, 0, 0, 3, 12, 6, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3, 0, 0, 3, 0, 2, 0, 18, 0, 20, 0, 0, 4, 0, 1, 5, 0, 0, 6, 6, 1, 2, 6, 0, 1, 0, 1, 0, 0, 0, 4, 31, 6, 0, 22, 3, 
mt0000570966, 133, 16, 137, 141, 17, 13, 60, 12, 18, 4, 86, 120, 57, 1, 0, 7, 61, 43, 7, 56, 23, 14, 0, 4, 0, 7, 17, 10, 0, 4, 6, 1, 19, 1, 30, 14, 79, 0, 0, 6, 2, 6, 20, 0, 10, 2, 2, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 1, 1, 8, 3, 3, 2, 2, 6, 7, 3, 2, 5, 4, 8, 8, 2, 1, 7, 1, 2, 10, 2, 5, 3, 0, 22, 12, 0, 4, 0, 0, 10, 18, 25, 30, 9, 41, 1, 0, 1, 6, 0, 37, 5, 23, 4, 4, 4, 0, 10, 0, 38, 0, 6, 3, 7, 8, 95, 41, 48, 0, 0, 3, 3, 4, 0, 6, 1, 1, 0, 0, 0, 12, 30, 14, 1, 4, 0, 0, 19, 0, 2, 2, 4, 79, 1, 6, 42, 128, 0, 1, 0, 1, 0, 2, 0, 0, 6, 8, 8, 0, 1, 0, 32, 41, 6, 0, 18, 24, 9, 1, 4, 1, 3, 5, 4, 0, 0, 6, 21, 35, 7, 8, 38, 7, 
mt0000580738, 52, 11, 52, 10, 11, 12, 27, 10, 5, 2, 42, 20, 33, 1, 0, 4, 24, 5, 0, 29, 23, 0, 1, 7, 1, 7, 4, 6, 2, 1, 3, 0, 13, 1, 21, 0, 10, 0, 3, 7, 10, 1, 14, 0, 7, 2, 1, 0, 0, 0, 4, 10, 5, 3, 0, 0, 0, 2, 1, 17, 4, 3, 3, 1, 5, 7, 2, 2, 2, 1, 0, 2, 0, 1, 12, 6, 1, 1, 0, 9, 0, 0, 2, 15, 1, 8, 2, 0, 5, 12, 1, 4, 7, 27, 5, 2, 3, 6, 0, 18, 3, 16, 1, 0, 3, 0, 41, 1, 12, 1, 0, 0, 0, 1, 57, 34, 28, 0, 0, 0, 6, 0, 0, 3, 1, 0, 0, 1, 1, 5, 17, 3, 0, 1, 0, 1, 5, 0, 0, 2, 2, 1, 1, 6, 0, 8, 0, 0, 4, 4, 0, 0, 2, 24, 0, 26, 4, 0, 1, 0, 9, 14, 0, 1, 1, 2, 0, 2, 16, 0, 9, 1, 1, 0, 0, 0, 13, 6, 5, 0, 21, 8, 
mt0000592222, 17, 16, 17, 18, 16, 8, 17, 6, 18, 4, 50, 46, 0, 9, 0, 22, 11, 6, 1, 15, 11, 0, 0, 0, 0, 1, 0, 4, 0, 2, 2, 0, 1, 2, 13, 0, 15, 0, 0, 0, 0, 0, 3, 0, 15, 0, 0, 0, 7, 0, 8, 11, 10, 0, 0, 0, 0, 1, 2, 2, 1, 0, 7, 2, 1, 1, 1, 4, 4, 4, 3, 7, 0, 0, 1, 3, 3, 3, 3, 17, 7, 0, 0, 3, 0, 3, 1, 0, 2, 12, 1, 4, 2, 14, 0, 0, 0, 5, 0, 26, 3, 22, 0, 3, 3, 0, 26, 0, 4, 0, 0, 0, 2, 0, 55, 34, 28, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 2, 0, 3, 9, 7, 0, 0, 0, 0, 7, 0, 2, 0, 2, 4, 0, 1, 0, 5, 0, 0, 1, 1, 0, 0, 7, 2, 0, 9, 0, 0, 0, 0, 7, 7, 0, 0, 1, 1, 9, 0, 3, 0, 5, 0, 0, 0, 0, 2, 2, 12, 4, 2, 32, 3, 
mt0000599398, 15, 5, 15, 2, 5, 1, 15, 0, 3, 1, 26, 4, 0, 0, 0, 0, 0, 9, 3, 9, 8, 1, 1, 6, 1, 9, 0, 0, 0, 0, 0, 1, 3, 0, 1, 1, 0, 0, 0, 0, 0, 6, 3, 0, 2, 1, 0, 0, 0, 0, 1, 3, 3, 0, 0, 0, 0, 0, 0, 3, 1, 0, 0, 2, 0, 2, 1, 4, 0, 4, 0, 20, 0, 0, 0, 0, 1, 6, 2, 6, 0, 0, 2, 1, 0, 0, 1, 0, 3, 4, 10, 13, 8, 16, 6, 0, 6, 5, 0, 26, 3, 3, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 2, 19, 5, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 0, 0, 3, 3, 0, 0, 13, 0, 3, 0, 1, 0, 0, 0, 6, 8, 0, 1, 11, 1, 
mt0000603187, 10, 17, 10, 8, 13, 3, 28, 14, 11, 3, 43, 17, 1, 4, 0, 4, 4, 5, 1, 18, 9, 0, 1, 0, 1, 0, 1, 4, 0, 0, 3, 0, 0, 1, 1, 2, 18, 0, 0, 0, 0, 0, 1, 0, 5, 2, 0, 3, 0, 0, 0, 9, 4, 0, 1, 0, 1, 3, 3, 15, 8, 3, 0, 1, 0, 7, 3, 0, 1, 15, 0, 2, 1, 5, 2, 0, 0, 1, 0, 15, 1, 0, 9, 2, 0, 2, 0, 0, 1, 7, 1, 3, 2, 15, 2, 1, 1, 0, 0, 14, 2, 46, 1, 0, 3, 0, 10, 4, 10, 0, 0, 0, 1, 3, 29, 22, 13, 0, 0, 2, 0, 0, 0, 1, 3, 0, 0, 0, 0, 7, 13, 4, 0, 1, 0, 0, 5, 0, 1, 3, 4, 1, 0, 0, 3, 4, 0, 0, 3, 3, 0, 3, 11, 1, 0, 15, 3, 0, 1, 0, 10, 14, 0, 0, 1, 1, 0, 1, 10, 0, 4, 1, 0, 0, 0, 0, 1, 11, 7, 1, 14, 7, 
mt0000604234, 26, 23, 26, 17, 22, 10, 8, 7, 21, 1, 13, 23, 6, 1, 0, 2, 8, 13, 13, 21, 17, 0, 0, 4, 0, 2, 3, 2, 0, 0, 2, 1, 9, 2, 3, 2, 8, 1, 0, 1, 0, 3, 11, 0, 2, 0, 0, 0, 1, 1, 0, 3, 2, 0, 1, 0, 0, 0, 1, 8, 4, 0, 0, 0, 0, 1, 1, 0, 1, 2, 1, 0, 1, 0, 1, 0, 0, 0, 1, 2, 0, 0, 4, 11, 0, 0, 0, 1, 7, 1, 4, 4, 2, 28, 1, 0, 1, 0, 0, 0, 0, 7, 0, 6, 1, 1, 0, 9, 13, 0, 0, 3, 12, 5, 15, 6, 44, 0, 2, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 4, 16, 1, 0, 0, 0, 17, 0, 0, 2, 2, 9, 0, 0, 4, 13, 0, 1, 5, 6, 0, 2, 6, 0, 2, 10, 1, 0, 2, 0, 6, 9, 0, 0, 0, 0, 0, 2, 6, 0, 0, 1, 1, 0, 0, 6, 2, 21, 0, 15, 3, 5, 
mt0000606812, 51, 11, 51, 33, 11, 8, 54, 17, 11, 5, 97, 82, 3, 2, 0, 29, 14, 31, 13, 49, 23, 0, 0, 2, 0, 7, 6, 8, 0, 1, 6, 0, 0, 0, 14, 6, 25, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 4, 4, 0, 0, 0, 0, 0, 5, 46, 17, 4, 5, 9, 5, 15, 1, 4, 7, 0, 6, 4, 1, 0, 1, 4, 0, 1, 7, 11, 0, 0, 20, 8, 2, 0, 0, 0, 6, 28, 2, 6, 4, 47, 0, 0, 0, 3, 0, 30, 4, 15, 3, 0, 5, 0, 23, 0, 25, 2, 3, 3, 6, 14, 103, 32, 22, 0, 0, 0, 2, 0, 0, 4, 1, 0, 0, 0, 0, 23, 30, 15, 0, 1, 0, 1, 17, 0, 2, 1, 3, 9, 0, 0, 3, 12, 0, 0, 5, 5, 0, 1, 0, 2, 0, 3, 10, 0, 3, 0, 50, 63, 0, 0, 11, 11, 14, 2, 19, 3, 28, 0, 0, 0, 0, 0, 0, 32, 15, 6, 21, 25, 
mt0000630628, 19, 6, 18, 11, 4, 4, 24, 4, 19, 3, 21, 18, 0, 2, 0, 2, 1, 13, 0, 11, 6, 0, 0, 2, 0, 3, 2, 2, 4, 10, 11, 1, 8, 1, 8, 2, 7, 1, 5, 4, 11, 0, 9, 0, 7, 2, 0, 2, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 4, 3, 0, 1, 0, 1, 7, 0, 2, 0, 2, 0, 0, 0, 0, 2, 2, 0, 2, 0, 0, 0, 0, 9, 2, 2, 8, 1, 0, 3, 11, 8, 14, 2, 5, 0, 0, 0, 3, 0, 40, 6, 22, 0, 0, 2, 2, 0, 2, 9, 0, 0, 0, 0, 2, 27, 14, 41, 0, 1, 3, 0, 0, 0, 6, 0, 1, 1, 7, 0, 0, 18, 4, 1, 1, 0, 0, 6, 0, 0, 3, 3, 1, 0, 5, 0, 6, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 9, 12, 1, 0, 0, 1, 0, 0, 4, 1, 4, 0, 0, 0, 0, 0, 1, 5, 0, 0, 46, 2, 
mt0000633351, 43, 0, 43, 28, 0, 0, 10, 1, 2, 2, 8, 27, 9, 0, 0, 4, 10, 13, 0, 18, 5, 0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 9, 0, 0, 0, 0, 0, 3, 0, 3, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 7, 1, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 12, 2, 0, 0, 1, 0, 6, 7, 1, 1, 3, 10, 3, 2, 1, 0, 0, 6, 0, 2, 1, 0, 4, 0, 7, 0, 6, 0, 0, 0, 3, 4, 11, 3, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 13, 0, 0, 12, 25, 0, 0, 2, 2, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 18, 19, 0, 0, 0, 0, 0, 0, 2, 1, 3, 0, 0, 0, 0, 0, 5, 10, 4, 3, 10, 2, 
mt0000638424, 16, 6, 16, 16, 6, 3, 12, 6, 6, 3, 21, 18, 5, 0, 0, 4, 10, 3, 1, 16, 3, 1, 0, 0, 0, 1, 6, 1, 0, 0, 1, 6, 2, 0, 3, 0, 13, 0, 0, 0, 0, 0, 2, 0, 11, 1, 4, 0, 0, 1, 5, 1, 1, 0, 0, 0, 0, 0, 0, 8, 3, 0, 4, 0, 0, 2, 0, 1, 2, 3, 0, 0, 0, 0, 2, 2, 0, 0, 1, 1, 0, 0, 5, 3, 0, 1, 0, 0, 5, 3, 1, 8, 3, 8, 0, 0, 0, 1, 0, 13, 7, 22, 3, 3, 6, 0, 2, 5, 10, 0, 0, 0, 0, 1, 24, 12, 13, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 4, 5, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0, 5, 0, 0, 8, 13, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 3, 3, 1, 0, 0, 1, 1, 3, 5, 0, 6, 3, 1, 0, 0, 0, 4, 5, 2, 0, 18, 3, 
mt0000638634, 104, 24, 110, 96, 24, 12, 64, 20, 18, 11, 87, 70, 27, 1, 0, 19, 28, 37, 3, 7, 15, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 9, 7, 0, 5, 1, 64, 0, 0, 0, 0, 1, 7, 0, 10, 9, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 3, 2, 0, 15, 11, 4, 13, 1, 0, 3, 4, 6, 9, 0, 0, 3, 0, 0, 1, 7, 6, 0, 0, 11, 21, 0, 1, 0, 0, 6, 7, 12, 13, 1, 10, 3, 0, 3, 4, 0, 14, 1, 37, 0, 0, 1, 0, 21, 0, 10, 0, 6, 1, 4, 10, 102, 11, 23, 0, 0, 19, 0, 0, 0, 0, 1, 0, 0, 0, 0, 5, 25, 9, 0, 3, 0, 9, 21, 0, 0, 4, 4, 41, 0, 0, 19, 60, 0, 0, 0, 0, 0, 3, 3, 1, 2, 9, 2, 0, 0, 0, 13, 15, 0, 0, 0, 0, 0, 2, 12, 9, 12, 0, 4, 0, 0, 1, 0, 8, 3, 5, 33, 2, 
mt0000643201, 52, 10, 52, 32, 10, 11, 50, 7, 3, 12, 68, 50, 0, 0, 0, 10, 2, 23, 2, 40, 39, 0, 0, 1, 0, 1, 3, 7, 0, 0, 0, 2, 0, 0, 10, 4, 37, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 11, 8, 0, 0, 0, 3, 0, 1, 23, 12, 2, 10, 1, 0, 19, 1, 7, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 4, 6, 0, 17, 9, 0, 9, 30, 0, 7, 5, 39, 7, 5, 2, 8, 0, 27, 7, 5, 5, 0, 11, 0, 14, 1, 20, 0, 0, 0, 10, 4, 86, 12, 32, 0, 0, 5, 0, 0, 0, 2, 0, 0, 0, 0, 0, 7, 14, 6, 2, 7, 0, 0, 15, 0, 0, 0, 0, 3, 0, 0, 3, 6, 0, 0, 1, 1, 1, 0, 3, 0, 0, 4, 8, 0, 0, 0, 27, 35, 0, 0, 5, 5, 3, 0, 10, 0, 13, 2, 3, 0, 0, 0, 0, 30, 4, 6, 21, 15, 
mt0000651523, 89, 16, 89, 90, 15, 20, 44, 25, 7, 8, 74, 77, 26, 2, 0, 8, 24, 18, 6, 27, 11, 1, 0, 14, 4, 1, 6, 2, 0, 0, 7, 0, 18, 9, 2, 2, 48, 0, 0, 1, 1, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 7, 3, 1, 0, 0, 3, 0, 3, 36, 11, 6, 1, 1, 1, 12, 0, 0, 0, 5, 0, 0, 0, 0, 1, 11, 0, 0, 10, 18, 1, 0, 6, 6, 1, 6, 0, 1, 10, 15, 3, 6, 1, 22, 2, 0, 2, 7, 0, 24, 3, 26, 0, 1, 8, 0, 18, 5, 20, 0, 0, 2, 8, 2, 67, 49, 20, 0, 1, 1, 2, 0, 0, 4, 15, 1, 0, 0, 0, 20, 43, 2, 0, 0, 0, 1, 3, 0, 0, 5, 5, 34, 0, 14, 19, 67, 0, 4, 2, 6, 0, 0, 5, 3, 0, 8, 9, 0, 0, 0, 7, 16, 0, 0, 11, 11, 7, 10, 9, 0, 0, 0, 0, 0, 0, 1, 14, 18, 7, 11, 18, 14, 
