Id,Gazeteers_AvgValence,Gazeteers_AvgArousal,DAL_ANEW_AvgValence,DAL_ANEW_AvgArousal,DAL_ANEW_AvgDominance,Synesktech_GeneralWeight,Synesktech_Valence,Synesktech_HappinessWeight,Synesktech_SadnessWeight,Synesktech_AngerWeight,Synesktech_FearWeight,Synesktech_DisgustWeight,Synesktech_SurpriseWeight,GI_positiv,GI_negativ,GI_pstv,GI_affil,GI_ngtv,GI_hostile,GI_strong,GI_power,GI_weak,GI_submit,GI_active,GI_passive,GI_pleasur,GI_pain,GI_feel,GI_arousal,GI_emot,GI_virtue,GI_vice,GI_ovrst,GI_undrst,GI_academ,GI_doctrin,GI_econ@,GI_exch,GI_econ,GI_exprsv,GI_legal,GI_milit,GI_polit@,GI_polit,GI_relig,GI_role,GI_coll,GI_work,GI_ritual,GI_socrel,GI_race,GI_kin@,GI_male,GI_female,GI_nonadlt,GI_hu,GI_ani,GI_place,GI_social,GI_region,GI_route,GI_aquatic,GI_land,GI_sky,GI_object,GI_tool,GI_food,GI_vehicle,GI_bldgpt,GI_comnobj,GI_natobj,GI_bodypt,GI_comform,GI_com,GI_say,GI_need,GI_goal,GI_try,GI_means,GI_persist,GI_complet,GI_fail,GI_natrpro,GI_begin,GI_vary,GI_increas,GI_decreas,GI_finish,GI_stay,GI_rise,GI_exert,GI_fetch,GI_travel,GI_fall,GI_think,GI_know,GI_causal,GI_ought,GI_perceiv,GI_compare,GI_eval@,GI_eval,GI_solve,GI_abs@,GI_abs,GI_quality,GI_quan,GI_numb,GI_ord,GI_card,GI_freq,GI_dist,GI_time@,GI_time,GI_space,GI_pos,GI_dim,GI_rel,GI_color,GI_self,GI_our,GI_you,GI_name,GI_yes,GI_no,GI_negate,GI_intrj,GI_iav,GI_dav,GI_sv,GI_ipadj,GI_indadj,GI_powgain,GI_powloss,GI_powends,GI_powaren,GI_powcon,GI_powcoop,GI_powaupt,GI_powpt,GI_powdoct,GI_powauth,GI_powoth,GI_powtot,GI_rcethic,GI_rcrelig,GI_rcgain,GI_rcloss,GI_rcends,GI_rctot,GI_rspgain,GI_rsploss,GI_rspoth,GI_rsptot,GI_affgain,GI_affloss,GI_affpt,GI_affoth,GI_afftot,GI_wltpt,GI_wlttran,GI_wltoth,GI_wlttot,GI_wlbgain,GI_wlbloss,GI_wlbphys,GI_wlbpsyc,GI_wlbpt,GI_wlbtot,GI_enlgain,GI_enlloss,GI_enlends,GI_enlpt,GI_enloth,GI_enltot,GI_sklasth,GI_sklpt,GI_skloth,GI_skltot,GI_trngain,GI_trnloss,GI_tranlw,GI_meanslw,GI_endslw,GI_arenalw,GI_ptlw,GI_nation,GI_anomie,GI_negaff,GI_posaff,GI_surelw,GI_if,GI_notlw,GI_timespc,GI_formlw,Unnamed: 196,Quadrant
mt0000783307,1.8393103448275865,2.5993103448275847,1.8883703296703307,1.6719512820512812,1.6446886446886444,1.0,-1,0.5,0.3333333333333333,1.0,0.26666666666666666,1.0,1.0,46,35,50,24,26,7,66,19,29,5,138,37,1,4,0,8,0,30,22,76,41,22,3,6,0,2,11,10,0,0,6,0,2,0,11,10,32,0,0,1,0,0,2,0,13,0,0,4,2,4,3,12,8,0,1,0,3,0,2,33,14,5,4,4,10,27,4,8,3,14,1,14,0,2,8,1,3,1,3,38,4,8,13,10,1,16,0,0,9,29,20,26,7,54,3,0,3,11,0,45,6,45,6,2,7,0,12,4,22,2,10,0,2,22,158,60,15,0,0,7,2,1,0,3,3,1,0,0,2,17,36,6,0,2,0,1,9,0,1,5,6,1,0,1,0,2,0,2,5,7,0,7,6,3,0,16,21,0,9,0,33,63,0,0,6,6,6,1,20,8,12,0,0,1,0,2,6,54,12,1,59,16,,Q2
mt0000787002,2.447142857142857,1.9928571428571429,1.8550082352941175,1.7070299999999992,1.7529411764705882,1.0,-1,1.0,1.0,0.14117647058823532,1.0,0.10588235294117647,0.0,22,15,22,28,14,6,21,7,9,5,35,36,6,4,0,16,14,7,6,14,4,2,0,6,0,4,4,3,0,4,3,2,8,7,4,1,15,0,0,2,8,1,15,0,12,7,0,2,0,0,3,12,4,0,3,1,3,1,3,10,8,2,0,0,2,3,4,1,0,0,0,2,0,0,3,3,0,1,1,9,4,0,3,3,0,2,0,0,3,6,0,3,3,10,2,2,0,4,2,11,1,38,3,0,6,0,27,5,10,0,1,0,1,2,31,21,19,0,0,3,0,0,0,0,1,3,1,1,0,1,10,2,1,0,0,0,3,0,0,2,2,13,1,0,7,21,0,1,4,5,1,1,5,2,2,11,8,1,0,0,12,21,0,0,8,8,0,2,5,0,2,1,1,0,0,3,3,5,2,1,31,5,,Q3
mt0000789330,2.09,2.395,1.8174326530612244,1.7081836734693876,1.644897959183674,1.0,1,1.0,0.26666666666666666,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.12857142857142856,7,13,9,1,12,4,10,4,5,2,6,6,0,3,0,1,1,2,5,11,4,0,0,0,0,1,2,2,0,1,2,2,1,1,1,0,3,0,0,0,1,0,2,2,2,1,1,0,0,0,0,2,0,1,0,0,1,0,5,11,6,0,0,0,0,1,0,0,1,3,1,0,0,0,1,0,0,1,0,4,0,0,3,1,0,1,0,0,6,3,1,2,1,10,0,0,0,4,0,9,1,12,3,0,0,0,0,0,0,0,2,1,5,4,18,7,5,0,0,0,0,0,0,0,0,0,0,1,0,2,3,1,0,1,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,2,2,7,0,0,11,0,0,0,0,5,5,0,0,0,0,0,2,4,0,1,1,0,0,0,2,0,7,1,6,12,6,,Q2
mt0000814289,2.1,1.6475,1.823816129032258,1.5995919354838706,1.590322580645162,1.0,-1,1.0,1.0,0.1,0.18181818181818185,0.025,0.021739130434782608,16,8,16,13,8,5,15,6,17,3,18,19,3,6,0,7,6,5,2,28,9,1,0,1,0,1,0,4,0,0,1,1,1,1,3,2,8,0,0,0,0,0,2,1,2,1,0,0,0,1,0,10,4,0,0,0,3,3,1,3,3,2,2,0,1,2,1,0,2,1,1,0,0,0,0,0,1,1,0,3,0,0,2,2,1,1,1,0,4,3,0,1,5,24,1,0,1,0,0,9,1,9,0,0,1,0,5,0,2,0,0,0,1,1,14,11,17,0,0,1,1,0,0,2,0,1,0,0,0,5,10,2,0,0,0,1,3,1,1,1,3,6,5,0,4,15,0,0,1,1,0,0,5,1,0,6,3,0,0,0,4,7,0,0,1,1,4,0,4,1,2,0,2,0,0,3,2,27,2,1,12,4,,Q3
mt0000832464,2.71,2.33,1.8726083756345195,1.7385210659898498,1.4888324873096437,1.0,-1,1.0,1.0,0.9,0.9,0.7,0.061538461538461535,13,14,21,25,16,25,82,35,17,8,118,29,0,0,0,4,0,22,4,63,31,2,3,10,0,8,0,4,0,0,1,0,6,0,23,1,54,0,0,1,0,3,6,0,8,8,0,0,0,0,0,4,0,0,0,0,4,0,4,38,16,9,10,1,12,7,0,0,4,4,8,8,0,0,0,3,0,0,16,5,0,0,34,5,0,23,4,0,4,48,6,11,1,37,1,0,1,15,0,55,5,18,0,0,7,0,58,0,101,0,8,6,19,31,221,59,53,0,0,0,0,0,0,0,2,0,0,0,0,2,4,12,0,4,0,0,16,0,0,5,5,0,0,0,2,2,0,0,0,0,0,0,1,5,4,10,14,0,3,0,20,37,0,0,1,1,0,0,0,0,17,0,12,0,0,9,0,27,1,23,27,21,,Q3
mt0000842929,2.4872727272727273,1.7727272727272732,2.104893333333333,1.677045333333333,1.687999999999999,1.0,1,1.0,1.0,0.5,0.5,0.5,0.6000000000000001,32,11,32,16,11,5,16,0,5,0,12,29,7,3,0,8,10,12,3,22,9,0,0,2,1,1,0,0,0,2,4,1,2,0,5,1,8,1,0,0,3,0,2,0,10,3,0,1,0,2,4,3,0,0,0,0,2,0,2,5,3,0,0,0,0,3,2,0,0,8,0,0,1,0,0,4,0,2,0,2,0,0,8,3,0,9,1,0,8,4,3,5,5,12,3,2,1,2,0,28,2,18,1,0,5,5,13,0,26,1,0,0,2,2,22,11,10,0,0,0,0,0,0,3,0,1,1,0,0,1,6,1,0,0,0,1,2,0,0,2,2,9,0,0,5,14,0,0,4,4,0,1,3,3,0,7,5,1,0,0,20,26,0,0,0,0,3,2,3,1,1,0,0,0,0,3,8,13,6,2,31,2,,Q4
mt0000844574,2.577777777777777,2.395555555555556,1.9935347222222224,1.7533995370370363,1.559259259259258,1.0,-1,1.0,1.0,0.5,0.5,0.5,0.061538461538461535,79,20,81,63,20,21,73,15,30,11,85,90,12,8,0,15,19,24,3,36,20,0,0,1,0,1,1,7,0,0,0,0,13,0,10,1,63,0,0,0,0,0,13,0,6,0,0,3,0,3,0,5,5,0,0,0,0,0,0,12,6,0,1,0,7,16,1,11,0,10,2,0,0,3,3,1,0,0,4,10,9,0,15,5,3,29,13,0,12,40,4,11,3,33,2,1,1,20,0,46,7,38,1,0,10,0,34,5,33,0,2,1,10,8,135,21,59,0,0,4,0,0,0,0,0,0,0,0,0,4,8,8,0,2,0,0,10,0,0,5,5,20,1,13,8,42,0,0,1,1,0,0,8,3,0,11,4,0,0,0,30,34,0,0,1,1,3,3,4,0,9,1,1,0,0,5,8,14,4,10,41,2,,Q4
mt0000847731,2.6,1.9766666666666663,1.8213985611510808,1.6642517985611522,1.7050359712230208,1.0,1,0.6,1.0,0.11428571428571427,0.2571428571428571,0.0,0.0,14,6,16,12,6,6,42,17,15,0,55,13,0,0,0,4,2,13,0,17,29,0,2,0,0,6,0,4,0,3,7,0,6,0,4,1,28,0,0,0,22,0,6,0,6,0,0,6,0,0,0,4,2,0,0,1,0,1,3,14,4,1,4,5,0,14,0,8,11,6,4,11,0,0,0,1,4,5,5,20,0,0,9,11,0,2,2,0,1,10,8,16,10,28,0,0,0,13,0,52,8,59,0,6,7,0,17,0,0,6,6,1,6,14,83,22,4,0,0,6,0,0,0,0,0,0,0,0,4,4,14,6,0,1,0,0,7,0,0,7,7,2,1,0,0,3,1,0,0,1,0,2,1,0,0,3,2,0,0,0,7,9,0,0,1,1,0,6,5,0,11,0,7,0,0,0,2,8,13,7,46,4,,Q3
mt0000850050,2.693076923076924,2.3315384615384613,1.955802298850576,1.7586591954022983,1.5298850574712632,0.9,-1,0.8,0.8,0.9,0.9,0.7,0.016,30,43,32,28,43,16,47,20,33,3,45,48,0,0,0,12,4,21,0,18,11,0,2,15,0,8,0,6,2,0,4,0,24,0,6,4,23,0,0,0,0,11,24,0,2,2,0,0,0,0,0,6,4,0,0,0,0,2,2,9,7,4,34,2,3,6,3,6,5,2,8,6,0,0,0,0,0,0,0,12,0,0,0,4,0,4,0,2,2,12,12,20,12,14,2,2,0,6,0,36,8,8,2,0,10,0,42,2,58,4,4,3,12,10,69,14,20,0,2,0,0,0,0,2,3,0,0,0,0,0,5,6,0,6,0,0,12,0,0,0,0,4,0,0,13,17,0,0,4,4,0,0,2,0,22,24,8,0,4,0,8,20,0,0,0,0,0,5,13,0,35,4,4,0,0,0,2,15,0,15,26,9,,Q3
mt0000851865,2.765,2.55,1.8540315068493152,1.5745705479452052,1.5958904109589036,0.6,1,0.6,0.26666666666666666,0.26666666666666666,0.2571428571428571,0.18000000000000002,0.032432432432432434,16,19,16,13,19,13,28,4,23,2,63,19,2,1,0,2,0,6,3,20,8,0,2,1,0,1,4,7,0,2,3,0,5,3,6,4,21,0,1,1,1,0,8,4,6,2,0,1,0,2,1,8,6,1,1,0,0,0,1,13,3,0,0,2,5,3,1,4,1,0,3,6,1,0,1,1,2,4,2,25,0,0,15,6,2,7,0,0,1,8,5,6,7,15,1,0,1,2,0,26,1,21,0,3,0,0,11,3,2,1,5,0,2,8,71,24,4,0,0,1,1,0,1,1,7,0,0,0,1,4,16,6,0,0,0,0,6,0,4,2,6,1,0,1,4,6,0,0,0,0,1,1,0,0,0,2,6,0,0,1,16,23,0,1,2,3,0,0,7,0,3,1,4,0,0,1,0,16,0,2,43,3,,Q1
mt0000853072,1.2966666666666666,1.413333333333333,1.8197845070422536,1.6158084507042256,1.4845070422535211,1.0,-1,1.0,1.0,0.5,0.16000000000000006,0.16000000000000006,0.04,3,4,3,5,3,4,17,3,3,0,7,4,1,2,0,0,2,0,1,1,3,0,0,1,0,1,1,0,2,0,2,0,0,0,1,2,4,0,0,0,0,0,0,1,5,0,0,1,0,0,4,2,1,0,0,0,0,1,0,3,2,1,1,0,0,3,0,1,0,2,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,8,0,0,2,0,0,0,10,0,0,0,0,0,2,0,4,0,0,2,1,1,4,2,0,0,1,6,3,8,3,12,0,1,1,1,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,2,0,3,1,0,0,0,1,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,7,3,2,,Q3
mt0000857760,,,1.7217553846153852,1.6625423076923076,1.576923076923076,0.6666666666666666,-1,0.0,0.061538461538461535,0.07692307692307693,0.6666666666666666,0.061538461538461535,0.0,0,12,0,3,12,15,3,6,20,20,12,20,0,0,0,6,3,0,0,3,0,0,0,3,0,0,0,0,0,3,3,6,3,6,0,0,6,0,0,9,0,0,9,0,6,0,0,3,0,3,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,24,0,0,0,0,7,0,24,0,0,0,0,0,36,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,29,0,0,0,0,30,0,,Q3
mt0000863232,2.44,2.595,1.8341559523809523,1.7012107142857151,1.5952380952380951,1.0,-1,1.0,0.26666666666666666,0.11428571428571427,0.21428571428571427,0.12857142857142856,0.07142857142857142,7,22,7,6,22,7,11,1,3,1,16,7,4,0,0,0,3,0,12,8,2,0,0,2,0,2,0,3,0,1,1,8,2,0,2,1,4,0,0,3,1,0,2,0,2,2,0,0,0,0,0,3,0,3,0,0,0,0,0,5,0,0,0,0,1,2,1,1,3,5,5,3,0,0,0,0,0,5,0,2,0,0,2,4,0,0,0,0,1,1,0,0,0,5,4,2,2,0,0,2,0,8,2,0,8,0,1,3,2,0,0,0,0,2,24,7,2,0,0,0,0,0,0,2,1,0,0,0,0,0,3,1,2,3,8,0,14,1,0,2,3,2,0,0,0,2,0,0,4,4,0,1,6,3,0,10,3,0,2,0,3,8,0,0,0,0,1,3,1,2,1,0,1,0,0,0,1,5,0,0,11,0,,Q4
mt0000871290,2.549090909090909,2.182727272727273,1.9027732484076427,1.7788267515923568,1.5350318471337576,1.0,1,1.0,0.26666666666666666,0.13333333333333333,0.2571428571428571,1.0,0.061538461538461535,45,21,45,34,21,8,55,28,10,20,113,25,0,0,0,12,3,13,1,19,9,0,1,9,0,4,5,4,0,1,2,1,6,2,17,5,52,0,0,0,0,3,8,0,6,0,1,2,0,0,3,8,2,0,0,0,2,4,3,8,4,4,4,4,13,9,11,3,13,5,6,25,0,0,2,0,0,1,4,26,0,0,18,5,1,2,1,0,0,9,4,5,7,18,2,0,2,0,1,5,0,24,0,0,6,0,6,1,23,0,0,1,4,21,125,54,21,0,0,1,1,0,0,0,11,0,0,0,0,7,20,7,1,2,0,1,11,0,1,1,2,4,0,0,7,11,2,0,5,7,0,0,2,3,6,11,4,0,0,0,26,30,0,0,0,0,4,13,38,1,18,0,1,1,0,2,6,23,3,5,20,5,,Q1
mt0000874328,2.4,1.43,2.0828746153846183,1.736019230769231,1.527692307692306,0.75,1,0.6,0.14814814814814814,0.09000000000000001,0.09000000000000001,0.05,0.045000000000000005,8,5,8,5,5,10,13,0,0,0,23,24,0,0,0,16,8,8,0,27,0,0,0,0,0,0,0,8,0,0,0,0,0,0,8,0,15,0,0,0,0,0,0,0,26,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,8,0,0,0,0,0,0,0,0,5,5,0,0,0,0,5,0,0,0,0,16,0,0,0,4,0,0,0,0,0,4,0,14,0,0,0,2,14,0,0,0,21,0,0,31,33,13,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,0,0,0,0,8,8,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,,Q1
mt0000874482,2.62,2.765,1.8801933774834443,1.6779860927152312,1.6357615894039736,0.75,-1,0.26666666666666666,0.3333333333333333,0.5,0.14,0.2,0.061538461538461535,33,46,33,16,45,16,26,13,19,4,66,30,0,0,0,17,0,22,3,32,18,0,2,1,0,3,2,18,0,4,2,2,3,3,2,0,22,0,0,0,0,0,6,0,7,7,0,0,0,0,0,5,4,0,0,0,1,0,0,15,12,1,9,0,17,13,3,1,5,3,0,0,0,0,6,1,0,2,2,3,0,0,3,5,1,2,3,0,9,14,4,7,1,35,11,0,11,12,0,40,3,8,0,0,5,0,10,0,27,0,2,0,2,5,70,24,16,0,0,0,4,0,0,0,0,2,0,0,0,11,17,12,2,2,0,0,16,0,0,0,0,2,0,0,1,3,0,0,2,2,0,2,9,0,0,11,4,0,0,0,8,12,0,0,2,2,6,3,15,1,10,0,0,0,0,1,0,11,0,2,15,11,,Q2
mt0000875199,1.84,2.1566666666666667,1.8523788135593218,1.7227101694915257,1.7457627118644072,1.0,-1,1.0,1.0,1.0,1.0,0.16000000000000006,0.15,13,46,13,21,45,17,15,10,21,2,30,52,12,3,0,17,16,6,20,11,1,2,0,0,0,3,0,2,0,6,3,0,9,3,5,1,19,0,0,0,0,0,12,0,10,9,0,0,0,1,0,13,4,3,3,2,1,0,2,3,1,1,4,1,3,1,0,1,1,12,0,0,0,0,4,0,2,2,2,1,0,0,2,1,1,7,0,0,3,1,0,5,5,2,0,0,0,0,0,25,5,31,0,3,1,0,14,0,2,0,3,0,2,2,29,24,13,0,1,0,1,0,0,0,1,3,0,0,0,1,6,1,0,0,0,0,1,1,0,3,4,8,0,0,6,14,0,0,0,0,0,9,20,3,0,32,5,0,0,3,2,10,0,1,3,4,0,2,5,0,4,0,1,0,0,19,0,7,3,2,48,2,,Q3
mt0000875520,2.5875000000000004,2.11,1.9465028368794324,1.6085219858156028,1.516312056737588,1.0,-1,0.26666666666666666,1.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.06363636363636363,16,3,15,7,3,4,20,7,3,0,22,13,0,0,0,8,1,3,1,13,14,0,0,0,0,0,0,1,0,2,2,0,2,2,3,0,9,0,0,2,4,0,4,1,3,1,0,2,0,0,0,5,2,0,1,0,0,2,4,7,1,6,0,4,1,12,0,1,0,7,2,0,4,0,0,0,0,2,1,4,0,0,8,4,2,4,0,0,1,8,0,4,2,20,1,0,1,4,0,4,4,13,0,0,2,0,26,0,18,0,8,1,4,15,23,12,33,0,0,2,0,0,0,0,0,0,2,0,0,3,7,0,0,0,0,1,1,0,0,3,3,4,1,0,1,6,0,0,1,1,1,1,1,0,0,3,7,0,0,0,29,36,0,0,0,0,0,0,3,0,1,0,4,0,0,0,0,14,0,5,10,5,,Q1
mt0000878275,1.71,1.7916666666666667,1.9085812499999992,1.60629921875,1.5640625,1.0,-1,0.13636363636363635,1.0,0.125,0.2571428571428571,1.0,0.061538461538461535,36,11,38,6,11,2,26,10,3,0,32,25,0,3,0,6,2,19,7,16,11,0,0,1,0,5,0,11,1,1,4,2,0,0,2,0,7,0,0,1,0,0,0,0,13,11,0,2,0,0,0,5,2,0,0,0,2,1,3,4,2,2,2,5,2,4,2,0,1,3,1,1,0,0,2,1,1,0,3,2,0,0,9,15,1,9,1,0,2,7,9,9,1,13,4,2,2,3,0,10,0,12,1,0,2,0,14,0,13,3,2,0,4,5,32,15,33,0,0,2,1,0,1,1,0,0,0,0,0,13,18,14,2,1,0,1,18,0,0,1,1,1,0,0,7,8,0,0,4,4,0,4,3,4,0,11,5,0,0,0,22,27,0,0,0,0,0,0,9,0,3,0,0,0,0,2,2,3,1,3,17,3,,Q4
mt0000886390,3.0,2.64,1.9721686131386864,1.7559153284671527,1.5459854014598529,1.0,-1,1.0,0.8,0.9,0.9,0.7,0.061538461538461535,34,14,33,41,14,1,62,22,11,0,49,55,12,0,0,11,17,6,0,13,9,6,4,1,0,9,2,1,0,0,8,2,0,0,0,0,29,0,0,0,0,0,0,2,2,2,0,0,0,0,0,2,2,0,0,0,0,0,0,26,12,0,17,1,4,5,2,1,4,5,2,2,0,0,0,0,2,0,4,4,0,0,1,11,0,1,0,0,0,9,6,19,2,11,2,0,2,5,0,20,13,14,0,3,6,0,19,0,18,8,0,0,1,6,70,5,39,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,2,0,0,2,9,1,0,3,4,19,0,0,8,27,0,0,0,0,0,0,4,0,0,4,13,0,0,0,17,30,0,0,2,2,2,4,10,0,15,0,1,0,0,0,6,4,0,1,13,15,,Q1
mt0000889229,2.283333333333333,1.9166666666666667,1.7654259615384629,1.6887096153846153,1.492307692307692,1.0,1,1.0,1.0,0.06818181818181818,0.14,0.09090909090909093,0.15,26,11,25,18,9,6,16,10,6,9,41,22,0,0,0,3,3,13,6,18,16,6,3,2,0,2,2,5,1,1,2,0,1,1,2,2,11,0,0,0,0,1,2,0,1,0,0,0,0,1,0,3,3,0,0,0,0,0,2,48,25,0,3,3,4,3,2,3,2,1,3,5,1,0,1,0,1,2,2,6,1,0,17,5,1,2,1,0,2,9,11,11,2,16,1,1,0,0,0,11,0,11,1,3,7,0,2,1,5,0,3,0,3,8,35,21,10,0,0,0,1,0,0,6,3,0,0,0,0,1,11,6,0,1,0,0,7,0,1,1,2,2,0,0,0,2,0,0,2,2,1,0,2,0,0,3,1,0,0,0,58,59,0,0,1,1,4,0,5,0,12,3,3,0,0,2,2,10,3,0,18,26,,Q3
mt0000895905,1.9266666666666663,2.271666666666667,1.9148848,1.6697312000000009,1.6608000000000005,1.0,-1,0.15,1.0,0.09090909090909093,1.0,0.15,0.061538461538461535,14,11,14,6,9,5,17,3,9,0,14,14,0,3,0,1,6,6,6,19,2,5,1,3,0,5,4,6,0,2,3,0,5,4,2,0,0,0,0,3,2,0,9,0,6,3,1,0,0,1,1,2,0,0,0,1,1,0,0,9,4,1,9,0,0,2,1,1,0,6,0,0,2,0,0,0,0,1,0,7,0,0,3,0,1,2,0,0,3,6,1,2,8,15,7,0,7,6,0,18,1,29,3,15,2,0,0,2,0,1,0,0,1,1,18,10,28,2,0,0,0,0,1,1,1,0,0,0,1,4,8,5,0,1,0,1,7,1,2,1,4,0,0,1,0,1,0,0,1,1,0,3,5,2,1,11,3,0,1,1,12,17,0,1,0,1,1,0,2,0,8,3,2,1,0,1,0,0,0,1,18,5,,Q4
mt0000903225,2.67,1.8866666666666667,1.883527551020408,1.632880612244898,1.6938775510204085,1.0,-1,1.0,1.0,0.11428571428571427,1.0,0.4,0.061538461538461535,11,2,11,2,2,1,11,3,12,2,11,9,0,0,0,0,0,9,2,20,2,0,0,0,0,0,0,2,0,0,1,0,3,0,9,0,2,0,0,6,0,0,3,0,4,1,1,2,0,0,0,6,4,0,1,0,0,1,0,4,2,1,1,1,0,2,0,0,0,2,0,1,0,0,1,1,0,0,1,0,0,0,6,5,0,4,0,0,7,6,3,4,2,8,0,0,0,6,1,26,0,12,0,0,2,0,14,0,8,0,3,0,0,4,13,12,17,0,0,0,1,0,0,0,0,0,0,0,0,5,6,4,0,0,0,0,4,1,0,0,1,0,0,3,0,3,0,0,3,3,0,0,0,0,0,0,4,0,0,0,12,16,0,0,0,0,0,0,4,0,1,0,0,0,0,0,2,12,3,0,33,3,,Q4
mt0000927561,1.9980000000000002,2.18,1.982361290322581,1.8276483870967737,1.7999999999999998,1.0,-1,0.225,1.0,0.1111111111111111,0.05882352941176471,0.45,0.0,13,5,10,7,5,3,20,5,3,2,28,6,0,2,0,1,0,5,1,4,0,1,0,5,0,2,1,0,0,0,0,0,5,1,2,0,8,0,1,0,1,0,6,0,0,0,0,0,0,0,0,7,2,1,0,0,1,3,2,3,2,1,1,0,1,2,3,3,0,2,1,2,6,0,0,1,0,1,0,3,1,0,0,2,0,1,0,0,2,3,0,1,0,0,0,0,0,0,0,1,1,2,0,0,0,1,0,0,3,0,0,0,0,0,31,6,6,0,0,3,0,0,0,2,1,1,0,0,0,2,9,0,0,0,0,0,0,0,0,2,2,0,0,1,0,1,0,0,3,3,4,0,6,0,0,10,2,0,0,0,4,6,1,3,0,4,3,0,4,1,1,0,0,0,0,0,2,0,0,0,2,3,,Q2
mt0000931402,1.2909090909090908,1.49,1.8746796610169487,1.7189118644067796,1.7389830508474575,1.0,-1,1.0,1.0,0.9,1.0,0.7,0.0,8,21,8,21,18,0,3,4,13,1,38,18,3,11,0,1,6,2,2,2,4,0,0,0,2,0,1,2,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,13,0,6,7,0,0,0,1,1,0,0,0,0,0,0,9,5,1,3,1,3,0,1,2,0,1,0,8,0,2,0,0,0,0,8,2,1,2,2,1,0,3,0,0,0,6,1,1,2,3,0,0,0,0,0,11,0,16,0,0,0,0,3,0,0,0,0,0,0,0,33,16,3,0,0,0,0,2,0,1,7,0,0,0,0,1,11,2,0,0,0,0,2,0,0,0,0,4,0,0,10,14,0,0,2,2,0,1,1,2,0,4,11,0,1,0,2,14,0,0,0,0,0,0,10,0,4,0,2,0,0,0,0,0,3,0,28,3,,Q3
mt0000948111,2.455,2.2066666666666666,1.9742473214285725,1.7338723214285714,1.757142857142857,1.0,-1,1.0,1.0,1.0,0.45,0.45,0.061538461538461535,22,16,24,22,15,2,22,10,10,2,25,13,27,2,0,29,4,11,13,15,4,0,0,3,1,1,2,4,0,0,2,0,6,0,3,3,14,0,0,0,0,3,6,12,6,2,0,2,0,2,0,29,1,12,13,1,1,0,4,3,4,2,2,1,2,4,2,2,3,2,0,8,0,0,1,2,1,1,0,5,1,1,3,0,0,1,0,0,2,6,1,2,13,5,0,0,0,0,0,22,1,7,0,0,3,0,5,0,14,0,2,0,0,1,44,8,18,0,1,4,2,0,0,1,4,0,0,0,0,4,15,5,0,1,0,0,6,0,0,2,2,8,0,0,8,16,0,0,5,5,1,0,0,1,6,8,3,0,0,0,4,7,0,0,2,2,1,1,7,0,1,0,0,0,0,12,2,8,2,0,25,3,,Q1
mt0000950090,2.73,2.6660000000000004,1.8712000000000009,1.6742833333333336,1.5511111111111107,1.0,1,1.0,0.26666666666666666,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.05333333333333334,8,12,8,2,12,13,15,5,5,0,18,15,2,1,0,3,1,4,1,13,9,0,0,0,0,1,4,0,0,1,2,0,2,1,2,0,4,0,0,0,0,0,3,0,2,0,0,0,1,1,0,4,1,1,1,0,0,1,0,10,8,3,5,2,0,2,0,0,0,6,0,0,0,0,1,2,0,0,1,9,0,0,9,6,0,2,0,2,0,4,7,9,5,16,0,0,0,0,0,10,2,6,0,0,1,0,4,0,8,0,0,3,15,5,16,11,13,0,3,0,1,0,0,1,0,0,0,1,0,6,9,2,0,0,0,0,2,0,0,0,0,0,0,0,2,2,0,0,2,2,0,2,6,1,0,9,4,0,0,0,14,18,0,0,0,0,0,0,4,0,5,0,0,0,0,1,0,10,2,18,15,10,,Q3
