Id,Gazeteers_AvgValence,Gazeteers_AvgArousal,DAL_ANEW_AvgValence,DAL_ANEW_AvgArousal,DAL_ANEW_AvgDominance,Synesktech_GeneralWeight,Synesktech_Valence,Synesktech_HappinessWeight,Synesktech_SadnessWeight,Synesktech_AngerWeight,Synesktech_FearWeight,Synesktech_DisgustWeight,Synesktech_SurpriseWeight,GI_positiv,GI_negativ,GI_pstv,GI_affil,GI_ngtv,GI_hostile,GI_strong,GI_power,GI_weak,GI_submit,GI_active,GI_passive,GI_pleasur,GI_pain,GI_feel,GI_arousal,GI_emot,GI_virtue,GI_vice,GI_ovrst,GI_undrst,GI_academ,GI_doctrin,GI_econ@,GI_exch,GI_econ,GI_exprsv,GI_legal,GI_milit,GI_polit@,GI_polit,GI_relig,GI_role,GI_coll,GI_work,GI_ritual,GI_socrel,GI_race,GI_kin@,GI_male,GI_female,GI_nonadlt,GI_hu,GI_ani,GI_place,GI_social,GI_region,GI_route,GI_aquatic,GI_land,GI_sky,GI_object,GI_tool,GI_food,GI_vehicle,GI_bldgpt,GI_comnobj,GI_natobj,GI_bodypt,GI_comform,GI_com,GI_say,GI_need,GI_goal,GI_try,GI_means,GI_persist,GI_complet,GI_fail,GI_natrpro,GI_begin,GI_vary,GI_increas,GI_decreas,GI_finish,GI_stay,GI_rise,GI_exert,GI_fetch,GI_travel,GI_fall,GI_think,GI_know,GI_causal,GI_ought,GI_perceiv,GI_compare,GI_eval@,GI_eval,GI_solve,GI_abs@,GI_abs,GI_quality,GI_quan,GI_numb,GI_ord,GI_card,GI_freq,GI_dist,GI_time@,GI_time,GI_space,GI_pos,GI_dim,GI_rel,GI_color,GI_self,GI_our,GI_you,GI_name,GI_yes,GI_no,GI_negate,GI_intrj,GI_iav,GI_dav,GI_sv,GI_ipadj,GI_indadj,GI_powgain,GI_powloss,GI_powends,GI_powaren,GI_powcon,GI_powcoop,GI_powaupt,GI_powpt,GI_powdoct,GI_powauth,GI_powoth,GI_powtot,GI_rcethic,GI_rcrelig,GI_rcgain,GI_rcloss,GI_rcends,GI_rctot,GI_rspgain,GI_rsploss,GI_rspoth,GI_rsptot,GI_affgain,GI_affloss,GI_affpt,GI_affoth,GI_afftot,GI_wltpt,GI_wlttran,GI_wltoth,GI_wlttot,GI_wlbgain,GI_wlbloss,GI_wlbphys,GI_wlbpsyc,GI_wlbpt,GI_wlbtot,GI_enlgain,GI_enlloss,GI_enlends,GI_enlpt,GI_enloth,GI_enltot,GI_sklasth,GI_sklpt,GI_skloth,GI_skltot,GI_trngain,GI_trnloss,GI_tranlw,GI_meanslw,GI_endslw,GI_arenalw,GI_ptlw,GI_nation,GI_anomie,GI_negaff,GI_posaff,GI_surelw,GI_if,GI_notlw,GI_timespc,GI_formlw,Unnamed: 196,Quadrant,Segment,funct,pronoun,ppron,i,we,you,shehe,they,ipron,article,verb,auxverb,past,present,future,adverb,preps,conj,negate,quant,number,swear,social,family,friend,humans,affect,posemo,negemo,anx,anger,sad,cogmech,insight,cause,discrep,tentat,certain,inhib,incl,excl,percept,see,hear,feel,bio,body,health,sexual,ingest,relativ,motion,space,time,work,achieve,leisure,home,money,relig,death,assent,nonfl,filler
mt0004739956,1.7406666666666666,1.922666666666667,1.794413793103448,1.7006166666666658,1.6862068965517245,1.0,-1,1.0,0.6,1.0,0.9,0.13333333333333333,0.225,33,44,30,11,37,19,52,19,18,4,37,24,3,4,0,7,7,14,10,18,11,0,0,3,0,4,3,3,3,3,5,2,3,3,8,2,22,0,0,8,1,0,7,0,8,3,0,0,0,1,4,7,4,0,0,0,1,2,5,21,8,0,1,1,0,8,4,2,2,12,0,5,1,0,5,3,3,6,2,6,1,0,3,7,0,1,1,0,9,7,2,8,6,20,6,4,2,3,2,20,4,26,2,2,7,0,4,2,0,1,0,1,4,5,70,17,13,0,3,3,4,6,0,2,1,1,1,0,0,14,32,1,3,0,0,1,5,2,5,1,8,5,0,0,0,5,0,0,2,2,0,6,10,3,0,19,3,0,0,1,8,12,1,0,0,1,0,4,12,0,4,2,2,1,1,5,2,8,1,5,25,12,,Q2,1.0,43.73,10.17,5.08,1.36,0.68,0.0,2.71,0.34,5.08,9.15,6.1,3.73,1.02,3.39,0.34,1.36,15.93,4.41,0.68,0.68,0.68,1.36,5.42,0.0,0.0,0.34,10.85,3.73,7.12,1.02,3.39,1.69,6.1,1.02,0.0,0.68,0.34,0.34,0.34,2.71,0.68,2.37,0.34,0.0,1.69,6.44,4.41,1.36,0.68,0.0,10.51,1.36,6.1,3.73,0.0,0.68,0.0,0.0,1.36,1.69,1.02,0.0,0.0,0.68
mt0004772896,2.481111111111112,1.606666666666667,1.929850714285714,1.6604,1.5457142857142852,1.0,-1,1.0,1.0,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.021739130434782608,50,29,48,14,30,14,29,7,27,2,59,39,0,9,0,4,6,32,11,21,24,0,0,5,0,2,0,7,0,1,5,0,11,1,10,0,15,0,0,0,2,3,12,0,5,1,1,0,0,0,3,13,8,2,0,0,3,0,2,8,5,4,12,2,0,10,3,2,4,0,3,1,0,0,5,3,5,2,2,14,1,0,12,2,0,4,1,0,9,23,2,8,7,26,2,2,0,21,0,52,6,17,1,0,3,0,13,6,12,1,0,2,5,11,74,27,11,0,0,2,2,0,0,1,0,0,0,1,0,11,17,5,0,1,0,2,8,0,1,0,1,0,0,3,4,7,0,0,1,1,0,4,7,6,6,23,6,0,2,0,21,29,0,0,2,2,8,3,14,0,14,1,1,0,0,4,6,11,10,6,26,6,,Q3,1.0,57.71,20.9,16.42,7.46,4.98,3.48,0.5,0.0,4.48,7.96,18.41,8.96,1.49,13.93,2.99,11.44,7.96,2.99,1.99,2.99,0.0,0.0,15.42,0.0,1.49,1.49,9.45,6.97,2.49,0.0,0.0,1.99,17.41,4.48,0.5,2.49,1.0,1.0,0.5,4.98,1.49,3.48,0.5,1.49,0.5,1.49,1.49,0.0,0.0,0.0,16.42,1.99,5.97,6.97,0.0,1.0,0.0,0.0,0.5,0.0,0.0,2.49,1.99,0.0
mt0004805505,,,1.815342105263158,1.7412,1.6,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,12,0,12,2,0,0,2,4,6,4,6,8,0,0,0,0,0,10,0,2,0,0,0,0,0,0,0,0,4,4,4,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,6,6,0,0,0,0,0,0,0,0,0,12,0,0,2,0,8,0,8,0,0,0,0,0,4,6,6,0,0,0,0,0,0,0,0,0,0,0,0,6,6,8,0,0,0,0,8,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,6,2,,Q4,1.0,63.33,30.0,26.67,16.67,0.0,10.0,0.0,0.0,3.33,0.0,13.33,13.33,0.0,10.0,3.33,6.67,16.67,3.33,6.67,0.0,0.0,0.0,16.67,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,13.33,3.33,0.0,0.0,0.0,0.0,0.0,6.67,3.33,3.33,0.0,3.33,0.0,3.33,3.33,0.0,0.0,0.0,13.33,0.0,13.33,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,3.33,0.0,0.0
mt0004836526,1.5860000000000003,2.3055,1.8509618951612912,1.6992814516129031,1.6262096774193575,1.0,-1,1.0,1.0,1.0,1.0,0.75,0.225,79,82,78,68,78,69,188,69,36,21,219,50,1,0,0,11,5,42,20,66,43,5,5,20,1,15,3,20,10,13,26,4,21,16,23,11,105,3,2,15,0,0,37,2,21,7,2,3,3,2,4,16,9,0,0,0,3,4,9,52,24,7,8,7,19,23,6,9,22,12,7,19,10,0,14,3,4,15,9,22,2,1,32,31,2,21,6,0,8,30,13,22,14,76,9,5,4,4,1,50,7,53,9,5,24,6,22,39,21,3,8,5,17,30,267,91,36,0,0,15,12,1,2,25,8,7,7,0,2,28,107,27,1,5,0,4,37,1,5,11,17,2,0,3,4,9,1,1,14,16,2,3,6,3,0,14,23,1,2,0,33,59,0,0,5,5,16,12,32,7,29,5,5,0,1,6,7,49,14,20,74,24,,Q2,1.0,55.36,20.03,14.02,3.15,6.29,1.86,1.72,1.0,6.01,6.01,12.45,7.15,0.86,8.44,1.29,3.15,11.87,5.01,2.0,4.15,0.72,0.57,17.74,0.43,0.0,1.14,5.01,2.29,2.86,0.0,2.58,0.0,16.74,1.86,0.86,1.29,2.43,1.29,0.72,6.87,2.43,3.58,1.29,1.72,0.29,1.57,1.0,0.29,0.57,0.0,12.16,2.58,5.01,4.29,1.43,2.0,1.29,0.29,0.0,0.57,0.29,0.43,0.0,0.0
mt0004844832,1.4466666666666663,2.34,1.7618452941176483,1.6723752941176482,1.4682352941176464,1.0,-1,1.0,1.0,0.7,1.0,0.7,0.12857142857142856,20,46,28,14,38,33,55,13,28,7,57,23,0,9,0,3,6,14,12,30,25,0,1,16,0,14,0,11,7,2,5,0,2,3,14,1,27,0,0,0,0,0,7,0,8,6,0,1,0,0,1,10,8,0,0,0,1,1,2,20,9,0,2,2,7,18,1,10,7,4,0,4,0,1,3,0,2,4,10,17,0,0,12,7,6,1,2,0,11,9,6,7,0,32,1,0,1,3,0,13,1,25,0,4,7,0,23,0,22,0,8,4,18,18,85,29,20,0,4,1,9,0,0,6,0,1,0,1,2,2,22,11,0,4,0,2,17,2,1,3,6,2,1,0,0,3,0,0,15,15,0,4,4,2,0,10,1,0,1,0,9,11,0,1,3,4,5,5,8,1,7,2,0,0,0,0,2,16,10,22,22,9,,Q2,1.0,60.0,26.67,20.0,13.33,0.0,6.67,0.0,0.0,6.67,2.92,12.92,7.08,2.5,7.92,1.25,4.58,6.67,8.75,2.5,1.25,0.42,0.0,7.5,0.0,0.0,0.0,8.33,1.67,6.67,3.33,0.83,2.08,15.83,1.67,1.67,5.0,5.0,0.83,0.42,3.75,5.83,2.5,0.0,0.0,2.5,2.92,2.08,0.83,0.0,0.0,12.08,4.58,5.0,2.08,0.0,2.92,0.0,0.0,0.42,0.42,0.0,0.0,0.0,0.0
mt0004850406,2.25,2.316666666666667,1.900089247311828,1.7803301075268825,1.7075268817204308,1.0,1,1.0,0.26666666666666666,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.061538461538461535,22,23,22,25,23,17,28,13,14,1,59,25,4,1,0,7,8,12,5,18,10,1,1,3,0,4,5,4,1,3,2,0,2,1,7,0,24,0,0,0,1,0,3,0,6,1,0,2,0,1,2,10,4,3,0,0,3,0,2,15,11,0,5,1,5,3,0,2,3,5,2,4,1,0,4,1,1,1,6,17,0,0,3,0,1,0,1,0,5,6,0,2,3,18,3,0,3,6,0,26,2,21,0,3,5,0,2,11,0,1,3,2,8,5,56,24,17,0,0,4,4,0,0,2,0,1,0,0,0,0,11,8,0,0,0,0,8,0,2,1,3,7,0,0,3,10,0,0,4,4,0,3,2,1,0,6,1,0,0,0,2,3,2,0,0,2,0,2,2,1,3,0,1,1,0,0,3,15,4,10,20,9,,Q4,1.0,54.33,15.75,12.6,1.57,11.02,0.0,0.0,0.0,3.15,3.94,11.81,6.3,3.94,7.09,0.0,6.3,15.75,4.72,2.36,2.36,2.36,0.0,15.75,0.0,1.57,1.57,7.09,3.94,3.15,1.57,0.0,1.57,22.05,0.0,0.0,0.79,0.0,3.15,0.0,16.54,1.57,1.57,0.79,0.0,0.79,2.36,0.79,0.0,0.79,0.79,15.75,2.36,7.87,7.09,0.0,0.79,2.36,0.0,0.0,0.0,0.0,0.0,0.0,2.36
mt0004861138,1.75,2.381333333333333,1.8676574519230784,1.7106810096153835,1.6802884615384632,1.0,-1,1.0,1.0,0.5,1.0,1.0,0.25,69,78,68,64,75,54,121,22,24,10,162,99,5,4,0,41,23,19,21,31,21,11,3,9,1,6,2,3,4,5,6,2,15,3,15,1,52,0,2,8,2,4,18,1,7,2,2,1,0,2,0,24,11,3,2,1,3,4,8,38,18,3,15,4,14,22,4,6,6,9,2,6,6,0,9,6,0,21,12,20,3,1,22,16,4,14,4,0,13,22,14,16,13,45,11,3,8,2,0,34,3,32,3,7,22,1,69,2,50,0,4,4,19,11,163,71,51,0,1,4,6,0,2,11,1,2,0,1,0,25,52,5,4,0,0,1,10,1,0,3,4,24,0,4,2,30,0,1,6,7,1,9,11,5,0,26,21,0,4,0,50,75,1,1,7,9,2,14,32,5,17,2,3,0,0,3,20,11,9,21,34,20,,Q2,1.0,52.82,22.22,18.36,12.4,0.32,4.35,0.48,0.81,3.86,6.28,15.94,7.89,3.7,11.11,0.64,3.06,10.47,2.9,4.35,1.77,1.29,1.45,9.66,0.32,0.0,0.64,4.67,2.09,2.9,0.48,1.93,0.16,10.79,1.93,0.97,1.45,1.29,0.48,1.29,2.74,0.97,3.22,1.93,0.64,0.64,3.06,2.09,0.32,0.81,0.48,11.27,1.77,5.31,6.28,0.97,0.97,0.97,0.32,0.16,0.64,0.81,0.48,0.0,2.09
mt0004864453,1.8333333333333333,1.9,1.7597483606557376,1.6761180327868863,1.5114754098360654,1.0,-1,1.0,1.0,0.14285714285714285,1.0,0.14285714285714285,0.12857142857142856,10,25,10,5,25,8,41,21,8,2,64,11,0,5,0,14,2,11,10,12,7,3,0,3,0,5,1,12,2,1,5,0,4,3,5,1,17,0,0,1,0,0,7,0,3,0,0,0,0,2,1,15,7,0,0,3,4,1,3,15,8,1,1,0,6,7,2,1,0,2,2,1,0,0,3,0,0,5,0,18,0,0,1,1,0,9,0,0,2,7,1,10,4,8,0,0,0,4,0,29,9,19,0,0,1,0,4,0,9,4,0,1,3,0,64,21,7,0,0,3,2,0,0,5,0,3,0,0,0,15,28,10,0,0,0,0,10,1,0,2,3,0,0,1,0,1,0,1,1,2,0,0,2,0,0,2,7,0,0,0,4,11,0,0,0,0,0,1,20,2,3,2,0,0,0,5,0,9,6,3,26,6,,Q4,1.0,55.15,14.95,5.67,2.06,0.52,3.09,0.0,0.0,9.28,5.15,15.46,8.76,6.19,7.73,1.03,4.64,12.89,6.7,4.12,1.03,0.0,0.0,5.67,0.0,0.0,0.52,5.15,0.52,4.64,2.58,0.52,0.0,16.49,1.03,1.03,1.03,2.06,2.06,0.0,6.7,5.15,4.12,2.58,1.03,0.52,6.7,6.19,0.52,0.0,0.0,19.07,4.64,7.73,6.7,0.0,2.06,0.52,0.52,1.03,0.0,2.06,0.0,0.0,0.0
mt0004910983,2.0480000000000005,2.104,1.883022429906542,1.6994607476635508,1.6242990654205611,1.0,-1,1.0,1.0,1.0,0.11428571428571427,0.26666666666666666,0.0,12,5,12,8,4,4,22,3,4,1,24,22,0,4,0,12,7,1,2,20,9,1,0,1,0,0,0,2,0,0,0,0,5,1,12,0,5,0,0,8,0,0,6,0,5,1,0,0,1,2,1,4,1,0,0,0,3,0,2,3,1,1,0,2,2,6,2,4,0,4,0,0,0,0,1,1,0,1,1,1,0,0,11,3,0,5,1,0,1,8,4,5,4,10,0,0,0,0,1,7,0,9,0,0,4,0,10,0,7,0,1,0,1,5,28,13,23,0,1,1,1,0,0,1,0,1,0,0,0,11,15,1,0,0,0,0,1,0,0,1,1,3,0,3,1,7,0,0,0,0,0,0,1,5,0,6,8,0,0,0,15,23,0,0,0,0,3,0,7,4,2,2,2,0,0,0,4,16,3,1,8,1,,Q3,1.0,63.77,23.19,16.67,8.7,0.72,4.35,2.9,0.0,6.52,8.7,24.64,13.04,2.17,18.84,2.9,3.62,7.25,7.97,2.17,4.35,0.0,0.0,12.32,0.0,0.0,2.9,3.62,0.72,2.9,0.72,0.72,2.17,20.29,4.35,0.72,0.0,0.72,3.62,1.45,7.97,0.72,7.25,4.35,1.45,0.72,2.17,1.45,0.72,0.0,0.0,15.22,4.35,8.7,4.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.17
mt0004943985,2.6283333333333334,1.9016666666666664,1.9095509803921569,1.7175849673202626,1.5241830065359454,1.0,-1,1.0,0.4,0.2,0.2,0.2,0.07142857142857142,12,12,12,13,11,10,39,3,3,1,53,15,0,1,0,2,0,9,0,26,9,1,0,1,1,1,18,3,0,1,2,0,2,1,20,3,9,0,0,2,0,0,3,0,2,1,0,1,0,0,0,37,15,7,0,0,7,8,0,27,24,0,0,0,2,5,1,2,0,4,0,5,0,0,0,0,4,14,1,26,0,0,1,2,1,6,0,0,4,17,0,1,2,20,0,0,0,0,0,10,1,10,5,7,1,0,0,6,16,1,2,0,1,6,50,39,19,0,0,1,0,0,1,4,3,0,0,0,0,4,13,1,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,3,0,4,0,0,7,9,0,0,0,10,19,14,0,1,15,1,3,4,0,9,0,1,1,0,0,3,15,4,1,12,17,,Q1,1.0,42.17,11.65,8.84,0.0,3.21,3.21,1.2,1.2,2.81,10.04,14.06,6.02,5.22,8.03,0.4,3.21,4.82,7.23,0.8,2.01,0.0,0.4,14.06,0.0,0.0,1.2,4.42,3.61,0.8,0.0,0.4,0.4,12.85,3.21,0.4,0.0,0.0,1.2,0.8,6.02,1.2,4.02,0.0,3.21,0.8,0.8,0.4,0.4,0.4,0.0,7.23,1.61,2.41,2.81,0.4,0.4,4.42,0.0,0.4,0.0,0.0,1.2,4.42,0.0
mt0004963809,3.0,2.12,1.9030377551020403,1.626031632653061,1.6469387755102036,1.0,1,1.0,0.11428571428571427,0.26666666666666666,0.11428571428571427,0.18000000000000002,0.061538461538461535,21,11,19,15,11,20,54,5,8,2,51,11,3,2,0,4,3,4,4,37,15,4,0,4,0,8,1,6,0,0,5,0,1,1,3,1,13,0,0,0,8,0,2,0,6,2,0,0,0,1,3,11,1,1,1,0,4,4,1,23,20,0,2,3,4,3,8,5,1,4,2,9,0,0,1,1,5,1,3,10,0,0,15,0,0,4,0,0,4,4,1,5,7,29,2,1,1,0,0,6,0,17,1,0,5,0,17,0,0,4,0,7,30,7,67,13,11,0,0,3,3,0,0,1,2,0,0,0,1,9,19,2,0,0,0,0,2,0,0,0,0,4,0,0,4,8,0,0,4,4,1,0,4,2,1,8,5,0,0,0,5,10,0,0,1,1,2,0,8,0,6,1,0,4,0,4,0,9,2,37,30,14,,Q4,1.0,60.93,19.21,19.21,15.23,0.0,0.0,3.97,0.0,0.0,4.64,17.22,11.26,1.99,11.92,2.65,6.62,11.92,1.99,5.96,1.32,1.99,0.0,6.62,0.0,0.0,0.0,0.66,0.66,0.0,0.0,0.0,0.0,10.6,0.66,0.0,0.0,0.0,2.65,1.32,2.65,0.66,3.31,0.66,1.99,0.66,0.66,0.0,0.0,0.66,0.0,18.54,4.64,6.62,7.28,0.0,1.32,0.0,1.32,0.0,0.0,0.0,0.0,0.0,0.0
mt0004982192,1.933333333333333,2.376666666666667,1.8298081081081083,1.6762578378378383,1.6389189189189182,1.0,-1,1.0,1.0,1.0,1.0,0.4,0.12857142857142856,30,28,30,24,27,21,50,12,16,3,70,56,6,4,0,15,15,9,3,17,6,7,0,8,0,3,0,2,0,0,1,2,1,2,6,0,38,0,0,0,0,0,3,0,4,1,0,2,0,1,0,2,0,0,0,0,1,1,5,17,7,0,1,0,3,9,0,2,5,15,3,13,5,0,8,2,0,1,2,11,0,0,8,9,0,2,1,0,2,15,3,6,3,11,4,0,4,9,2,23,1,30,0,0,6,0,28,0,0,0,0,0,2,8,66,40,57,0,2,1,2,0,0,4,0,0,0,0,0,6,13,6,1,1,0,0,8,2,2,2,6,8,0,0,4,12,0,0,4,4,1,5,9,1,2,18,2,0,3,0,26,31,0,0,0,0,8,5,10,2,8,0,2,0,1,6,0,2,1,0,32,9,,Q2,1.0,61.05,17.98,14.23,14.23,0.0,0.0,0.0,0.0,3.75,3.75,16.85,11.24,4.49,11.99,0.75,1.5,19.1,8.61,0.0,1.12,1.5,0.0,2.25,0.0,0.0,0.0,4.49,1.12,3.37,1.5,1.5,0.37,20.22,4.12,1.87,2.62,1.12,0.37,0.0,9.74,0.75,3.75,0.75,0.37,2.62,3.75,2.25,0.75,0.75,0.0,16.85,5.99,7.49,3.0,0.75,0.75,0.0,0.37,0.0,0.0,1.5,0.0,0.0,0.0
mt0005009443,2.553,2.373,2.072770588235294,1.7687436974789923,1.6470588235294108,1.0,-1,1.0,1.0,0.1,0.08888888888888889,0.08888888888888889,0.021739130434782608,38,6,38,55,6,3,14,5,24,1,45,36,15,4,0,0,17,3,0,3,7,0,2,16,2,10,1,0,0,0,1,0,13,0,3,1,37,0,6,0,3,3,13,0,3,1,0,0,0,2,0,4,2,1,0,0,0,0,0,2,1,0,3,1,0,4,0,2,10,1,4,2,0,0,4,1,1,3,5,2,0,0,2,8,0,0,0,0,0,5,0,0,5,1,0,0,0,0,0,4,0,7,0,0,3,0,29,0,32,1,1,0,0,1,31,25,24,0,0,1,5,0,0,1,0,0,0,0,0,0,7,3,0,0,0,0,3,0,4,2,6,23,0,0,20,43,1,4,7,12,0,0,0,0,6,6,1,0,1,0,2,4,0,2,1,3,16,1,4,0,1,0,1,0,1,0,0,6,5,0,8,5,,Q4,1.0,61.69,31.17,31.17,19.48,0.0,11.69,0.0,0.0,0.0,5.19,21.43,12.99,5.19,9.09,6.49,3.25,5.19,4.55,0.0,0.0,0.0,0.0,21.43,0.0,0.0,3.9,9.09,5.84,3.25,0.0,0.0,3.25,16.23,1.3,0.65,9.74,3.25,0.0,2.6,1.95,3.25,2.6,1.3,0.0,1.3,4.55,1.3,0.0,3.25,0.0,7.14,2.6,1.95,2.6,1.95,0.65,0.0,0.0,1.3,0.0,0.0,0.65,0.0,0.0
mt0005033429,2.3763636363636365,2.2,1.9729992647058816,1.697266176470588,1.870588235294117,1.0,-1,1.0,1.0,1.0,1.0,1.0,0.12857142857142856,26,27,26,11,26,3,46,18,16,2,36,24,0,6,0,1,1,14,12,14,3,1,0,28,0,19,2,4,0,0,1,0,3,4,20,1,21,0,0,0,5,2,7,14,23,20,0,0,0,1,2,2,1,0,0,0,1,0,3,1,1,0,9,0,3,5,0,1,4,3,2,4,2,1,0,1,1,2,5,2,0,1,0,1,0,0,0,0,5,0,1,2,19,12,1,0,1,1,0,15,1,30,0,5,1,0,14,4,4,0,0,0,2,1,50,13,22,0,1,6,2,0,0,1,0,1,0,0,0,2,12,6,0,0,0,0,6,0,0,0,0,0,0,0,9,9,0,0,27,27,0,7,2,3,0,12,0,0,0,0,0,0,1,0,6,7,0,2,5,0,5,5,2,0,0,3,1,8,3,2,41,0,,Q1,1.0,50.49,15.2,12.25,7.35,1.96,0.98,1.96,0.0,2.94,6.86,11.27,6.86,0.98,8.33,0.49,5.88,9.31,7.84,0.98,0.0,0.49,0.0,7.84,0.0,0.0,1.96,4.9,2.94,1.96,0.49,0.0,0.0,13.24,0.0,0.0,1.96,0.98,1.47,0.0,7.35,2.45,2.94,0.98,0.98,0.98,0.98,0.49,0.49,0.0,0.0,15.69,0.49,12.25,2.94,0.0,0.0,2.45,5.39,0.49,0.0,0.49,0.0,0.0,0.0
mt0005044119,2.497,2.134,1.8470182432432445,1.7004743243243259,1.5297297297297292,1.0,1,1.0,1.0,0.5,0.5,0.5,0.061538461538461535,48,16,48,32,16,15,52,18,10,6,48,46,13,2,0,2,19,18,4,39,13,6,1,9,0,9,0,13,1,7,8,0,5,3,10,11,28,0,0,4,1,1,8,0,2,1,0,1,0,0,0,11,5,0,0,0,3,3,4,41,24,3,12,0,5,13,4,3,2,1,2,4,0,0,5,2,1,0,1,10,0,0,5,15,2,8,4,0,3,6,0,0,4,47,2,1,1,3,0,16,0,33,1,19,6,0,14,0,5,0,10,0,1,29,71,21,19,0,0,4,0,0,0,2,2,3,0,7,0,11,29,13,0,2,0,1,16,1,2,3,6,12,0,1,6,19,0,0,2,2,3,0,1,3,0,7,9,0,0,0,26,35,0,0,1,1,1,6,25,0,17,0,4,0,0,7,3,16,6,1,33,23,,Q2,1.0,58.22,24.0,14.67,7.11,0.0,5.33,2.22,0.0,9.33,2.22,20.89,9.78,4.89,14.22,0.44,10.67,8.89,9.78,2.22,2.67,0.89,0.0,19.56,0.0,0.44,0.44,8.0,7.11,0.89,0.44,0.0,0.44,17.78,1.78,1.78,2.22,2.22,2.22,0.89,2.22,4.44,4.44,1.33,2.67,0.44,4.44,3.11,0.0,1.33,0.0,14.22,0.89,8.89,4.0,0.0,1.33,0.0,0.0,0.0,0.0,0.0,0.89,0.44,0.0
mt0005064430,2.357142857142857,2.29,1.8409148648648648,1.625717567567568,1.6918918918918922,1.0,1,1.0,1.0,0.75,1.0,0.75,0.061538461538461535,20,22,19,3,22,7,16,7,7,2,21,14,5,0,0,5,1,9,7,13,1,0,0,3,0,2,8,8,0,1,2,0,0,2,0,2,9,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,1,6,1,0,1,4,2,1,1,3,1,2,0,2,0,0,0,2,0,0,1,6,0,0,2,4,1,1,0,0,6,3,2,2,12,9,1,0,1,0,0,11,0,12,0,0,1,0,6,1,2,0,1,0,3,3,30,7,13,0,0,0,2,0,0,1,0,0,0,1,0,6,10,8,0,0,0,0,8,0,1,2,3,3,0,0,4,7,0,0,2,2,2,0,2,1,0,5,0,0,2,0,3,5,0,0,0,0,1,1,8,0,0,0,0,0,0,4,2,2,0,3,13,1,,Q4,1.0,63.25,17.09,12.82,5.98,1.71,1.71,2.56,0.85,4.27,11.11,15.38,11.97,0.85,7.69,3.42,9.4,11.97,5.13,2.56,0.85,0.85,0.0,6.84,0.0,0.0,0.0,5.98,4.27,0.85,0.0,0.0,0.85,12.82,1.71,0.85,0.0,0.0,0.0,0.85,3.42,5.98,2.56,0.0,0.85,1.71,3.42,2.56,0.0,0.85,0.0,15.38,1.71,9.4,4.27,0.0,0.85,2.56,0.0,0.85,0.0,0.0,3.42,0.85,0.0
mt0005103598,2.6733333333333333,2.0566666666666658,1.878835460992908,1.6897539007092202,1.6255319148936165,1.0,-1,0.1920000000000001,0.32,0.13714285714285712,0.32,1.0,0.09600000000000004,25,38,24,17,37,21,54,9,12,3,65,14,0,1,0,6,2,14,4,12,5,1,2,9,0,7,1,6,0,4,4,2,5,4,5,1,20,0,0,1,7,0,9,0,10,3,1,4,0,2,0,5,3,0,0,2,0,0,3,10,6,0,3,3,4,7,0,2,5,5,2,0,0,0,1,1,1,13,1,3,1,0,2,10,0,10,2,2,1,9,6,8,15,12,1,0,1,1,1,14,1,26,3,4,3,0,21,0,18,0,0,1,4,4,57,25,19,0,3,0,20,3,0,2,0,0,0,0,0,7,32,8,1,0,0,0,9,1,2,1,4,4,0,1,2,7,2,0,3,5,0,2,14,2,2,20,3,0,0,0,9,12,0,0,1,1,9,4,3,1,5,1,1,0,0,3,2,3,4,5,20,7,,Q1,1.0,49.56,19.03,17.7,9.73,0.0,4.42,3.54,0.0,1.33,8.41,15.93,11.06,2.65,4.87,6.19,3.54,10.18,1.77,0.44,0.88,0.44,0.0,11.5,0.0,0.0,0.88,2.21,1.77,0.44,0.0,0.44,0.0,9.73,0.44,2.21,1.33,2.65,0.44,0.44,1.33,1.77,1.77,1.33,0.0,0.0,1.77,1.33,0.0,0.44,0.0,15.49,1.77,10.18,3.98,0.44,0.0,0.44,0.88,0.88,0.0,0.0,0.0,0.44,0.44
